gene	B10	B11	B12	B1	B2	B3	B4	B5	B6	B7	B8	B9
ENSMUSG00000099152.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092186.1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000117580.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026307.12	2428	2435	2332	2773	3215	3038	3441	2712	3445	1471	2207	2421
ENSMUSG00000093404.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088548.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106976.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034868.9	4	11	7	24	21	14	13	6	11	14	7	7
ENSMUSG00000043089.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115197.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065882.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000064181.6	225	273	280	306	354	449	503	366	574	130	182	212
ENSMUSG00000113260.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067336.6	248	279	312	312	296	496	328	193	356	187	412	418
ENSMUSG00000028550.15	67	71	71	78	81	107	106	82	109	58	101	60
ENSMUSG00000029477.14	2	0	1	1	0	2	0	2	3	1	2	5
ENSMUSG00000091950.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102656.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040234.16	1132	1100	910	1258	1360	1409	1106	926	1083	631	1114	1161
ENSMUSG00000109622.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018239.9	162	159	139	210	202	206	222	166	182	80	114	118
ENSMUSG00000049939.6	0	1	0	5	2	0	3	2	2	2	0	1
ENSMUSG00000051074.4	7	4	6	4	1	3	8	5	2	13	3	10
ENSMUSG00000004360.9	2	3	2	2	0	4	4	1	0	4	0	6
ENSMUSG00000084591.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085929.1	13	19	13	9	15	15	23	13	13	21	13	15
ENSMUSG00000024317.15	181	175	144	155	111	107	207	158	178	73	103	99
ENSMUSG00000026560.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100153.2	15	25	23	45	48	34	36	30	35	14	25	20
ENSMUSG00000048772.15	25	15	19	23	26	14	24	33	24	15	15	30
ENSMUSG00000117727.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092213.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089174.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022759.15	1	0	0	1	1	0	3	0	0	1	0	0
ENSMUSG00000073987.4	283	290	188	362	332	232	389	389	322	200	258	212
ENSMUSG00000110641.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105785.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081609.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099662.1	7	4	6	2	4	6	4	6	5	1	1	0
ENSMUSG00000092696.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071001.4	19	30	19	26	57	34	34	39	42	20	22	36
ENSMUSG00000064691.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015468.14	2	2	3	8	5	5	4	6	8	13	12	7
ENSMUSG00000115224.1	0	1	1	3	0	3	3	1	1	0	0	0
ENSMUSG00000046782.14	7	8	3	1	4	1	0	0	0	1	5	2
ENSMUSG00000103282.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027536.6	44	42	33	67	59	42	84	84	59	30	48	43
ENSMUSG00000097279.1	27	20	18	37	36	35	29	29	31	10	11	14
ENSMUSG00000030732.13	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000095342.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076633.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002588.13	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113770.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055421.8	1	1	5	16	11	16	8	11	23	26	36	38
ENSMUSG00000042549.10	76	71	53	58	63	47	98	63	66	52	63	48
ENSMUSG00000069274.3	10	7	8	10	5	7	10	7	8	3	7	6
ENSMUSG00000084738.2	0	0	0	2	0	0	0	2	0	0	0	0
ENSMUSG00000057672.16	363	419	481	523	522	728	560	377	594	307	568	583
ENSMUSG00000013091.5	1	1	1	1	1	2	2	0	2	1	1	1
ENSMUSG00000118353.1	24	29	22	25	39	19	41	31	26	8	8	19
ENSMUSG00000111387.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053038.8	38	47	59	70	101	97	67	41	70	37	65	47
ENSMUSG00000068130.11	27	14	8	25	27	32	47	25	17	21	28	24
ENSMUSG00000057240.14	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029096.15	23	14	21	15	20	19	9	15	20	3	7	10
ENSMUSG00000107749.1	6	9	0	5	5	0	9	6	3	4	1	6
ENSMUSG00000077379.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098471.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099809.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082235.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052512.17	200	198	267	415	340	551	322	247	397	226	448	491
ENSMUSG00000064329.13	13	9	6	50	47	38	21	19	14	50	94	87
ENSMUSG00000092723.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087867.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050954.15	16	19	12	30	20	15	23	15	27	5	22	26
ENSMUSG00000035258.15	0	4	0	0	0	0	1	1	1	0	1	1
ENSMUSG00000114033.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102091.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080781.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096088.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056167.8	395	457	403	577	703	684	727	564	690	236	391	409
ENSMUSG00000059862.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068083.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022378.14	580	545	490	775	797	763	677	588	627	253	414	415
ENSMUSG00000113917.1	0	1	0	0	0	0	0	1	0	0	2	0
ENSMUSG00000021451.16	19	20	21	42	50	55	43	29	42	29	53	60
ENSMUSG00000108941.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029304.14	453	413	296	1431	1503	1331	1679	1365	1489	1396	2291	2364
ENSMUSG00000101975.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027746.13	909	803	602	967	904	729	1048	838	807	491	754	637
ENSMUSG00000117162.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015087.14	1301	1329	1217	1702	1717	1776	1497	1196	1411	733	1180	1098
ENSMUSG00000069301.5	5	9	4	8	7	7	0	4	2	2	6	6
ENSMUSG00000110196.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088010.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111414.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106558.1	2	3	4	3	3	1	2	2	3	2	3	2
ENSMUSG00000097280.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000046755.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077406.1	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000093469.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001280.13	273	270	327	319	344	506	324	234	343	146	323	304
ENSMUSG00000095852.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065464.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086676.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041241.12	225	257	172	274	293	323	380	304	383	188	271	264
ENSMUSG00000051611.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080928.1	0	1	2	1	2	0	2	1	5	0	0	0
ENSMUSG00000038204.13	13	9	4	8	18	18	2	3	7	2	9	7
ENSMUSG00000104055.1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000098981.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075952.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081044.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114543.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109687.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084173.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036646.13	777	835	760	1040	949	1197	1044	833	1062	610	1029	987
ENSMUSG00000096598.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103939.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031918.16	1585	1647	1455	2211	2080	2312	2564	2062	2138	865	1465	1428
ENSMUSG00000073569.2	6	2	1	5	2	8	4	3	5	1	2	1
ENSMUSG00000031711.7	531	511	473	370	515	436	483	369	515	220	313	383
ENSMUSG00000061144.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066191.12	13	18	9	34	33	65	48	24	39	22	56	41
ENSMUSG00000110223.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107184.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057506.5	836	766	458	880	902	550	944	735	577	333	416	347
ENSMUSG00000083008.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099244.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092278.1	0	0	0	0	1	0	0	0	0	0	0	2
ENSMUSG00000050141.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040818.10	92	108	127	130	133	233	163	136	209	112	163	188
ENSMUSG00000086703.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097790.1	2	3	0	2	1	0	2	3	2	0	3	2
ENSMUSG00000027481.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115289.1	22	19	15	36	28	41	26	13	30	7	19	22
ENSMUSG00000113352.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027365.14	621	548	595	817	742	976	716	547	713	369	682	662
ENSMUSG00000086137.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048693.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102748.1	368	322	414	409	406	611	739	514	902	354	548	647
ENSMUSG00000109714.1	1	1	0	2	2	2	7	6	3	0	0	1
ENSMUSG00000084200.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020647.10	213	199	324	237	239	335	301	230	367	150	287	334
ENSMUSG00000058132.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077890.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022205.15	1663	1628	1101	2946	2939	2429	2055	1653	1667	692	1101	976
ENSMUSG00000107211.1	0	1	0	2	3	5	5	3	4	0	0	1
ENSMUSG00000100245.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098053.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116481.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091087.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117819.1	0	1	2	0	1	0	2	1	1	2	0	0
ENSMUSG00000025375.15	190	212	209	237	232	294	173	127	220	88	151	161
ENSMUSG00000092305.1	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000087449.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022890.13	2150	2252	1505	2778	3196	2359	2764	2086	2296	1509	2111	1908
ENSMUSG00000105877.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080363.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089832.8	124	133	135	158	204	179	169	140	197	78	137	158
ENSMUSG00000048924.14	0	0	2	0	0	0	2	6	2	1	1	2
ENSMUSG00000097937.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031537.15	309	383	379	443	463	446	549	444	584	186	367	364
ENSMUSG00000114098.1	1	1	0	0	0	0	1	6	1	0	1	2
ENSMUSG00000047155.13	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064783.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010054.4	221	210	170	329	395	252	338	329	289	234	294	254
ENSMUSG00000085995.2	34	32	38	61	80	100	65	63	96	17	30	41
ENSMUSG00000061082.11	0	0	0	0	2	0	0	1	0	0	0	0
ENSMUSG00000115316.1	0	0	0	0	0	0	0	0	0	0	1	2
ENSMUSG00000031266.7	155	166	122	212	223	215	425	331	310	172	239	220
ENSMUSG00000103374.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041754.5	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113862.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000031105.16	92	78	53	144	104	77	147	92	99	29	54	53
ENSMUSG00000083492.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028753.12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048720.8	65	75	67	77	83	85	67	59	88	34	63	76
ENSMUSG00000067377.12	178	185	107	237	217	170	199	194	152	142	267	200
ENSMUSG00000072888.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093980.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106020.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118445.1	1	3	5	13	12	5	2	4	4	0	5	3
ENSMUSG00000111479.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088075.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056055.13	1	3	8	7	11	0	0	1	3	2	1	4
ENSMUSG00000082327.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098563.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105904.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116991.1	1	2	0	0	2	0	3	0	0	1	0	1
ENSMUSG00000092815.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087959.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114125.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075534.5	0	1	0	1	1	3	1	0	6	1	1	0
ENSMUSG00000094243.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103401.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112671.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040690.15	512	656	644	818	844	908	745	600	912	264	521	584
ENSMUSG00000042380.8	218	224	189	282	300	268	309	253	292	130	165	172
ENSMUSG00000032925.16	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062470.10	17	16	10	16	8	9	19	16	10	25	17	15
ENSMUSG00000038742.7	357	235	178	27	37	33	141	102	74	75	68	72
ENSMUSG00000046985.11	801	771	697	998	875	912	1181	1021	1099	499	904	865
ENSMUSG00000101018.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117254.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110288.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060227.15	265	295	316	323	376	515	278	258	362	176	347	374
ENSMUSG00000072915.3	65	68	54	76	35	36	101	81	60	39	41	65
ENSMUSG00000111506.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031156.18	179	192	195	203	265	272	290	258	348	156	241	289
ENSMUSG00000001864.13	146	161	113	217	238	236	121	82	103	29	61	41
ENSMUSG00000081136.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000088102.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097372.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106530.2	0	0	0	1	1	0	0	0	0	0	0	0
ENSMUSG00000065556.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030935.15	61	55	43	106	82	96	130	98	89	27	54	60
ENSMUSG00000091624.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104147.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111480.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114635.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109779.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084265.1	1	1	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000102693.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107842.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039262.16	1387	1495	2388	1782	1797	3130	1856	1173	2600	1093	1926	2277
ENSMUSG00000094753.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006800.14	111	126	169	439	521	711	473	361	789	212	418	469
ENSMUSG00000031803.8	35	52	52	84	89	115	222	203	335	56	100	89
ENSMUSG00000110315.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107276.1	161	144	102	140	139	138	196	174	129	61	125	117
ENSMUSG00000071724.5	4	4	6	5	4	10	2	3	5	2	3	0
ENSMUSG00000099336.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117764.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034932.4	596	521	388	579	754	482	694	555	516	300	317	346
ENSMUSG00000087394.1	1	0	2	1	3	5	5	3	1	3	2	2
ENSMUSG00000064365.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029507.16	336	357	346	453	587	488	398	275	400	150	231	274
ENSMUSG00000030986.13	171	158	148	168	215	214	220	156	246	106	199	200
ENSMUSG00000032112.10	423	441	321	562	667	592	623	476	565	285	386	373
ENSMUSG00000097882.2	46	47	45	40	53	45	51	30	51	32	39	40
ENSMUSG00000043153.6	175	193	162	186	165	199	288	247	239	126	153	156
ENSMUSG00000095016.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113444.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108588.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083074.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029027.9	46	44	23	67	70	55	43	57	29	27	25	39
ENSMUSG00000030612.6	358	337	241	463	547	367	531	427	397	182	247	244
ENSMUSG00000109806.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095499.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032549.7	124	147	161	149	184	225	151	102	189	61	97	86
ENSMUSG00000093562.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111990.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079436.3	4	7	1	9	5	3	19	15	12	37	43	81
ENSMUSG00000118027.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082958.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089924.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000053641.9	242	239	253	135	125	170	248	184	291	77	128	160
ENSMUSG00000106085.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030554.16	3	7	3	4	8	10	5	0	6	0	3	3
ENSMUSG00000051258.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052334.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041444.14	110	99	136	174	137	207	140	81	140	94	195	230
ENSMUSG00000107303.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100337.1	0	0	0	1	2	1	2	1	1	0	1	0
ENSMUSG00000098145.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000116573.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046282.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110825.1	1	0	1	0	7	0	1	2	0	0	2	0
ENSMUSG00000105969.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080455.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035678.8	59	49	53	122	121	131	86	78	111	94	140	136
ENSMUSG00000096691.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075599.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112253.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021273.11	322	356	372	560	679	627	640	524	792	303	452	548
ENSMUSG00000115408.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108615.1	3	3	0	2	3	3	1	4	3	2	2	3
ENSMUSG00000083101.1	6	3	5	13	17	10	4	2	3	3	0	3
ENSMUSG00000103466.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113954.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000000628.10	864	919	1211	802	837	1312	1083	831	1712	601	925	1113
ENSMUSG00000083584.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095526.2	29	29	18	33	43	25	39	28	28	17	19	14
ENSMUSG00000045091.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026641.13	308	262	245	346	369	355	847	709	700	173	330	316
ENSMUSG00000034487.4	132	123	114	189	205	247	187	132	164	69	137	137
ENSMUSG00000106112.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115382.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118537.1	16	12	10	25	30	26	22	20	11	4	6	8
ENSMUSG00000088167.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065138.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116600.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104778.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002871.14	1098	1134	1175	1496	1617	1599	1396	1237	1833	694	1187	1243
ENSMUSG00000091206.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013275.9	119	117	167	126	181	230	218	151	248	120	181	223
ENSMUSG00000098655.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114217.1	3	1	2	0	4	0	2	4	2	8	11	13
ENSMUSG00000030173.15	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054414.4	252	221	206	323	314	364	364	302	368	196	333	396
ENSMUSG00000102275.1	1	4	2	1	6	3	1	1	1	0	2	1
ENSMUSG00000109241.1	43	51	22	56	70	33	44	35	52	23	26	22
ENSMUSG00000063275.15	222	199	185	322	404	289	216	207	257	134	194	194
ENSMUSG00000112763.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094335.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082393.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018287.12	379	389	357	434	624	559	423	392	533	209	307	367
ENSMUSG00000063684.9	13	11	4	17	17	18	26	16	17	12	9	22
ENSMUSG00000083611.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033983.14	195	202	139	258	285	275	287	236	229	107	161	128
ENSMUSG00000068267.5	1473	1717	1640	2141	2320	2559	2496	1809	2124	1251	1918	1917
ENSMUSG00000117346.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058248.12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081228.1	15	16	6	17	21	8	14	10	17	8	13	10
ENSMUSG00000097464.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104805.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076252.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050577.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034997.5	1	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000065648.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113026.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086740.1	260	273	253	344	390	371	332	239	387	180	257	241
ENSMUSG00000027187.10	610	668	704	827	994	1085	627	447	731	471	728	831
ENSMUSG00000108050.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000247.11	0	0	1	0	0	0	1	0	0	0	0	0
ENSMUSG00000032011.5	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000101084.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026260.12	897	931	979	1157	1361	1504	1189	951	1575	556	959	1029
ENSMUSG00000102302.1	4	1	2	5	2	4	1	6	1	2	3	3
ENSMUSG00000111572.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114727.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084357.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100968.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107934.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082420.2	1	0	3	1	1	3	1	1	5	0	0	0
ENSMUSG00000030677.8	222	232	250	566	791	746	353	267	475	96	196	257
ENSMUSG00000116155.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094845.2	2	0	2	0	1	0	2	0	3	0	3	2
ENSMUSG00000024270.11	651	654	644	830	850	980	971	768	966	523	856	885
ENSMUSG00000067148.15	1383	1335	938	1368	1485	1194	1503	1207	1095	726	1065	885
ENSMUSG00000005615.15	473	501	578	608	751	944	605	452	800	341	613	706
ENSMUSG00000087003.1	0	0	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000110407.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105431.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071816.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075061.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099428.1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000087486.1	46	43	50	79	83	122	71	50	85	43	59	84
ENSMUSG00000042249.11	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000097974.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030000.10	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101111.1	117	116	85	205	146	105	158	171	149	134	219	197
ENSMUSG00000059481.5	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000074945.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098090.8	92	89	75	123	98	91	172	144	123	56	105	103
ENSMUSG00000113536.1	19	21	11	20	23	14	9	5	9	4	6	11
ENSMUSG00000020037.15	1	1	0	0	0	0	3	2	2	0	0	0
ENSMUSG00000036087.18	374	390	446	522	590	787	536	386	504	247	440	443
ENSMUSG00000083166.1	0	0	0	1	0	0	0	0	0	0	0	1
ENSMUSG00000095108.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108560.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101594.1	0	0	0	0	0	0	0	0	0	0	0	0
